"Type","Start","End","Duration","Start Condition","Start Location","End Condition","Notes"
"Feed","2021-09-14 08:39","2021-09-14 08:47","00:07","Null r","Breast","00:07L",
"Sleep","2021-09-14 06:53","2021-09-14 08:28","01:34",,,,
"Feed","2021-09-14 06:25","2021-09-14 06:50","00:24","00:24R","Breast","Null l",
"Sleep","2021-09-14 04:42","2021-09-14 06:11","01:29",,,,
"Feed","2021-09-14 04:18","2021-09-14 04:34","00:16","Null r","Breast","00:16L",
"Sleep","2021-09-14 02:44","2021-09-14 04:14","01:29",,,,
"Feed","2021-09-14 02:07","2021-09-14 02:44","00:37","00:37R","Breast","Null l",
"Pump","2021-09-13 21:24","2021-09-13 21:46","00:22","85ml",,,
"Sleep","2021-09-13 20:50","2021-09-14 02:01","05:11",,,,
"Feed","2021-09-13 20:38","2021-09-13 20:56","00:17","Null r","Breast","00:17L",
"Sleep","2021-09-13 19:15","2021-09-13 19:45","00:30",,,,
"Feed","2021-09-13 19:08","2021-09-13 19:47","00:39","00:39R","Breast","Null l",
"Feed","2021-09-13 18:19","2021-09-13 18:31","00:12","00:02R","Breast","00:09L",
"Sleep","2021-09-13 16:41","2021-09-13 17:09","00:27",,,,
"Feed","2021-09-13 16:35","2021-09-13 16:57","00:22","00:22R","Breast","Null l",
"Feed","2021-09-13 15:12","2021-09-13 15:36","00:23","00:00R","Breast","00:23L",
"Sleep","2021-09-13 14:40","2021-09-13 15:00","00:20",,,,
"Feed","2021-09-13 14:12","2021-09-13 14:17","00:05","00:03R","Breast","00:01L",
"Feed","2021-09-13 14:00",,,"Breast Milk","Bottle","1.5oz",
"Pump","2021-09-13 13:49","2021-09-13 14:00","00:10","85ml",,,
"Sleep","2021-09-13 12:45","2021-09-13 13:25","00:40",,,,
"Feed","2021-09-13 12:30",,,"Breast Milk","Bottle","2oz",
"Feed","2021-09-13 11:46","2021-09-13 11:57","00:11","Null r","Breast","00:11L",
"Feed","2021-09-13 10:46","2021-09-13 10:58","00:12","00:12R","Breast","Null l",
"Sleep","2021-09-13 10:26","2021-09-13 10:42","00:15",,,,
"Feed","2021-09-13 10:16","2021-09-13 10:39","00:22","Null r","Breast","00:22L",
"Sleep","2021-09-13 09:55","2021-09-13 10:10","00:15",,,,
"Feed","2021-09-13 08:46","2021-09-13 09:01","00:14","00:08R","Breast","00:06L",
"Sleep","2021-09-13 04:47","2021-09-13 08:26","03:38",,,,
"Feed","2021-09-13 04:14","2021-09-13 04:36","00:22","Null r","Breast","00:22L",
"Sleep","2021-09-13 01:28","2021-09-13 04:10","02:42",,,,
"Feed","2021-09-13 00:51","2021-09-13 01:28","00:37","00:22R","Breast","00:15L",
"Pump","2021-09-12 21:13","2021-09-12 21:35","00:22","95ml",,,
"Sleep","2021-09-12 20:35","2021-09-13 00:40","04:05",,,,
"Feed","2021-09-12 20:13",,,"Breast Milk","Bottle","2oz",
"Feed","2021-09-12 19:47","2021-09-12 19:58","00:11","Null r","Breast","00:11L",
"Feed","2021-09-12 19:23","2021-09-12 19:39","00:15","00:15R","Breast","Null l",
"Feed","2021-09-12 18:16","2021-09-12 18:24","00:08","00:08R","Breast","Null l",
"Feed","2021-09-12 16:44","2021-09-12 17:15","00:31","Null r","Breast","00:31L",
"Sleep","2021-09-12 15:43","2021-09-12 17:17","01:33",,,,
"Sleep","2021-09-12 15:37","2021-09-12 15:39","00:02",,,,
"Sleep","2021-09-12 15:10","2021-09-12 15:33","00:23",,,,
"Feed","2021-09-12 15:01","2021-09-12 16:01","00:59","Null r","Breast","00:59L",
"Feed","2021-09-12 13:59","2021-09-12 14:18","00:18","00:13R","Breast","00:05L",
"Sleep","2021-09-12 12:42","2021-09-12 13:10","00:27",,,,
"Feed","2021-09-12 12:34","2021-09-12 13:04","00:29","Null r","Breast","00:29L",
"Sleep","2021-09-12 10:13","2021-09-12 10:46","00:32",,,,
"Feed","2021-09-12 09:59","2021-09-12 10:28","00:28","00:28R","Breast","Null l",
"Feed","2021-09-12 08:47","2021-09-12 09:01","00:14","Null r","Breast","00:14L",
"Sleep","2021-09-12 05:24","2021-09-12 08:41","03:17",,,,
"Feed","2021-09-12 05:08","2021-09-12 05:24","00:15","Null r","Breast","00:15L",
"Feed","2021-09-12 04:47","2021-09-12 04:57","00:10","00:10R","Breast","Null l",
"Pump","2021-09-11 21:10","2021-09-11 21:33","00:23","130ml",,,
"Sleep","2021-09-11 20:34","2021-09-12 04:41","08:07",,,,
"Feed","2021-09-11 20:12","2021-09-11 20:31","00:19","Null r","Breast","00:19L",
"Feed","2021-09-11 19:31",,,"Breast Milk","Bottle","4oz",
"Feed","2021-09-11 19:09","2021-09-11 19:21","00:12","00:12R","Breast","Null l",
"Sleep","2021-09-11 17:52","2021-09-11 18:28","00:36",,,,
"Feed","2021-09-11 17:50","2021-09-11 17:58","00:07","00:07R","Breast","Null l",
"Sleep","2021-09-11 16:27","2021-09-11 16:33","00:06",,,,
"Feed","2021-09-11 15:42","2021-09-11 16:33","00:51","00:24R","Breast","00:26L",
"Sleep","2021-09-11 14:32","2021-09-11 14:47","00:15",,,,
"Feed","2021-09-11 14:20","2021-09-11 14:34","00:13","00:13R","Breast","Null l",
"Sleep","2021-09-11 12:49","2021-09-11 13:16","00:26",,,,
"Feed","2021-09-11 12:30","2021-09-11 12:58","00:28","00:08R","Breast","00:20L",
"Feed","2021-09-11 12:30","2021-09-11 12:46","00:16","00:08R","Breast","00:08L",
"Sleep","2021-09-11 11:27","2021-09-11 12:21","00:53",,,,
"Sleep","2021-09-11 10:45","2021-09-11 11:10","00:24",,,,
"Feed","2021-09-11 10:40","2021-09-11 10:56","00:15","Null r","Breast","00:15L",
"Feed","2021-09-11 09:42","2021-09-11 09:53","00:11","00:11R","Breast","Null l",
"Sleep","2021-09-11 08:39","2021-09-11 09:22","00:43",,,,
"Feed","2021-09-11 08:37","2021-09-11 09:22","00:45","Null r","Breast","00:45L",
"Feed","2021-09-11 07:01","2021-09-11 07:20","00:18","00:16R","Breast","00:01L",
"Sleep","2021-09-11 04:22","2021-09-11 06:48","02:25",,,,
"Sleep","2021-09-11 04:03","2021-09-11 04:15","00:12",,,,
"Feed","2021-09-11 03:37","2021-09-11 04:02","00:25","Null r","Breast","00:25L",
"Sleep","2021-09-11 01:32","2021-09-11 03:31","01:58",,,,
"Feed","2021-09-11 01:11","2021-09-11 01:32","00:21","00:21R","Breast","Null l",
"Pump","2021-09-10 21:27","2021-09-10 21:47","00:20","120ml",,,
"Sleep","2021-09-10 19:07","2021-09-11 01:04","05:56",,,,
"Feed","2021-09-10 18:53","2021-09-10 19:22","00:28","00:11R","Breast","00:17L",
"Feed","2021-09-10 17:36","2021-09-10 17:48","00:12","Null r","Breast","00:12L",
"Feed","2021-09-10 17:16","2021-09-10 17:30","00:13","00:13R","Breast","Null l",
"Sleep","2021-09-10 16:50","2021-09-10 17:16","00:26",,,,
"Feed","2021-09-10 16:48","2021-09-10 16:58","00:09","00:09R","Breast","Null l",
"Feed","2021-09-10 14:44","2021-09-10 15:02","00:18","Null r","Breast","00:18L",
"Sleep","2021-09-10 13:55","2021-09-10 14:34","00:39",,,,
"Sleep","2021-09-10 12:26","2021-09-10 12:40","00:13",,,,
"Feed","2021-09-10 12:25","2021-09-10 12:38","00:13","00:13R","Breast","Null l",
"Sleep","2021-09-10 11:49","2021-09-10 12:16","00:26",,,,
"Feed","2021-09-10 11:46","2021-09-10 12:06","00:20","00:20R","Breast","Null l",
"Feed","2021-09-10 10:22","2021-09-10 10:37","00:15","Null r","Breast","00:15L",
"Sleep","2021-09-10 09:45","2021-09-10 10:07","00:22",,,,
"Sleep","2021-09-10 09:23","2021-09-10 09:34","00:10",,,,
"Feed","2021-09-10 09:10","2021-09-10 09:30","00:20","00:20R","Breast","Null l",
"Feed","2021-09-10 07:58","2021-09-10 08:10","00:12","Null r","Breast","00:12L",
"Sleep","2021-09-10 03:49","2021-09-10 07:51","04:01",,,,
"Feed","2021-09-10 03:12","2021-09-10 03:49","00:36","00:36R","Breast","Null l",
"Pump","2021-09-09 21:43","2021-09-09 21:54","00:10","90ml",,,
"Sleep","2021-09-09 21:10","2021-09-10 03:04","05:54",,,,
"Feed","2021-09-09 20:50","2021-09-09 21:10","00:20","Null r","Breast","00:20L",
"Feed","2021-09-09 20:25",,,"Breast Milk","Bottle","3.5oz",
"Sleep","2021-09-09 19:09","2021-09-09 19:38","00:28",,,,
"Feed","2021-09-09 19:03","2021-09-09 19:42","00:39","Null r","Breast","00:39L",
"Feed","2021-09-09 17:57","2021-09-09 18:01","00:04","Null r","Breast","00:04L",
"Feed","2021-09-09 17:49","2021-09-09 17:56","00:06","Null r","Breast","00:06L",
"Feed","2021-09-09 17:05","2021-09-09 17:17","00:12","Null r","Breast","00:12L",
"Sleep","2021-09-09 16:15","2021-09-09 17:00","00:45",,,,
"Sleep","2021-09-09 14:54","2021-09-09 15:16","00:22",,,,
"Feed","2021-09-09 14:51","2021-09-09 15:16","00:25","00:25R","Breast","Null l",
"Feed","2021-09-09 14:10","2021-09-09 14:12","00:02","Null r","Breast","00:02L",
"Feed","2021-09-09 13:53","2021-09-09 14:00","00:07","00:07R","Breast","Null l",
"Sleep","2021-09-09 12:26","2021-09-09 13:04","00:38",,,,
"Feed","2021-09-09 12:21","2021-09-09 12:40","00:19","Null r","Breast","00:19L",
"Feed","2021-09-09 11:40","2021-09-09 11:47","00:07","Null r","Breast","00:07L",
"Sleep","2021-09-09 10:35","2021-09-09 11:00","00:25",,,,
"Feed","2021-09-09 10:23","2021-09-09 10:53","00:30","00:30R","Breast","Null l",
"Sleep","2021-09-09 09:06","2021-09-09 10:01","00:55",,,,
"Sleep","2021-09-09 08:54","2021-09-09 09:01","00:07",,,,
"Feed","2021-09-09 08:40","2021-09-09 09:39","00:59","Null r","Breast","00:59L",
"Feed","2021-09-09 07:50","2021-09-09 07:59","00:08","00:08R","Breast","Null l",
"Sleep","2021-09-09 05:02","2021-09-09 07:35","02:32",,,,
"Feed","2021-09-09 04:30","2021-09-09 05:02","00:32","Null r","Breast","00:32L",
"Sleep","2021-09-09 02:07","2021-09-09 04:25","02:18",,,,
"Feed","2021-09-09 01:28","2021-09-09 02:07","00:39","00:39R","Breast","Null l",
"Pump","2021-09-08 22:05","2021-09-08 22:24","00:19","105ml",,,
"Sleep","2021-09-08 21:25","2021-09-09 01:23","03:58",,,,
"Feed","2021-09-08 21:10","2021-09-08 21:31","00:20","Null r","Breast","00:20L",
"Feed","2021-09-08 20:31","2021-09-08 20:55","00:23","00:23R","Breast","Null l",
"Feed","2021-09-08 20:10",,,"Breast Milk","Bottle","3.75oz",
"Sleep","2021-09-08 19:02","2021-09-08 19:18","00:16",,,,
"Feed","2021-09-08 18:54","2021-09-08 19:14","00:20","Null r","Breast","00:20L",
"Feed","2021-09-08 17:51","2021-09-08 18:01","00:10","00:10R","Breast","Null l",
"Sleep","2021-09-08 16:24","2021-09-08 16:50","00:26",,,,
"Feed","2021-09-08 16:18","2021-09-08 16:46","00:27","00:27R","Breast","Null l",
"Feed","2021-09-08 15:16","2021-09-08 15:34","00:18","Null r","Breast","00:18L",
"Sleep","2021-09-08 14:00","2021-09-08 14:49","00:48",,,,
"Sleep","2021-09-08 13:29","2021-09-08 13:54","00:24",,,,
"Feed","2021-09-08 13:25","2021-09-08 13:54","00:28","00:28R","Breast","Null l",
"Sleep","2021-09-08 11:50","2021-09-08 13:18","01:28",,,,
"Feed","2021-09-08 11:37","2021-09-08 12:11","00:33","Null r","Breast","00:33L",
"Feed","2021-09-08 10:54","2021-09-08 11:16","00:22","00:22R","Breast","Null l",
"Sleep","2021-09-08 10:15","2021-09-08 10:33","00:18",,,,
"Sleep","2021-09-08 09:37","2021-09-08 10:08","00:30",,,,
"Feed","2021-09-08 09:24","2021-09-08 09:50","00:25","Null r","Breast","00:25L",
"Feed","2021-09-08 08:30","2021-09-08 08:44","00:13","00:13R","Breast","Null l",
"Sleep","2021-09-08 06:27","2021-09-08 08:10","01:42",,,,
"Feed","2021-09-08 05:45","2021-09-08 06:09","00:23","Null r","Breast","00:23L",
"Feed","2021-09-08 04:59","2021-09-08 05:35","00:36","00:36R","Breast","Null l",
"Sleep","2021-09-08 03:35","2021-09-08 04:51","01:15",,,,
"Feed","2021-09-08 03:11","2021-09-08 03:31","00:20","Null r","Breast","00:20L",
"Sleep","2021-09-08 00:38","2021-09-08 03:05","02:26",,,,
"Feed","2021-09-08 00:26","2021-09-08 00:36","00:10","00:10R","Breast","Null l",
"Sleep","2021-09-07 19:49","2021-09-08 00:19","04:30",,,,
"Sleep","2021-09-07 19:36","2021-09-07 19:42","00:06",,,,
"Feed","2021-09-07 19:24","2021-09-07 19:57","00:33","Null r","Breast","00:33L",
"Feed","2021-09-07 18:21","2021-09-07 18:28","00:07","00:07R","Breast","Null l",
"Sleep","2021-09-07 17:49","2021-09-07 18:17","00:28",,,,
"Feed","2021-09-07 17:44","2021-09-07 18:18","00:34","Null r","Breast","00:34L",
"Growth","2021-09-07 17:06",,,"13.67lbs.oz","2.07ft.in","15.59in",
"Sleep","2021-09-07 16:55","2021-09-07 17:06","00:11",,,,
"Feed","2021-09-07 16:52","2021-09-07 17:09","00:17","00:17R","Breast","Null l",
"Feed","2021-09-07 15:46","2021-09-07 15:51","00:05","Null r","Breast","00:05L",
"Feed","2021-09-07 15:16","2021-09-07 15:30","00:14","00:14R","Breast","Null l",
"Sleep","2021-09-07 14:15","2021-09-07 14:57","00:42",,,,
"Sleep","2021-09-07 11:51","2021-09-07 12:36","00:44",,,,
"Sleep","2021-09-07 11:22","2021-09-07 11:51","00:29",,,,
"Feed","2021-09-07 11:18","2021-09-07 11:38","00:19","Null r","Breast","00:19L",
"Sleep","2021-09-07 10:29","2021-09-07 10:37","00:07",,,,
"Feed","2021-09-07 10:24","2021-09-07 10:37","00:13","00:13R","Breast","Null l",
"Feed","2021-09-07 09:50","2021-09-07 09:58","00:08","Null r","Breast","00:08L",
"Feed","2021-09-07 09:50","2021-09-07 09:58","00:08","Null r","Breast","00:08L",
"Feed","2021-09-07 09:10","2021-09-07 09:22","00:12","00:12R","Breast","Null l",
"Feed","2021-09-07 09:10","2021-09-07 09:22","00:12","00:12R","Breast","Null l",
"Sleep","2021-09-07 05:41","2021-09-07 08:50","03:08",,,,
"Sleep","2021-09-07 04:43","2021-09-07 05:36","00:52",,,,
"Feed","2021-09-07 04:25","2021-09-07 04:43","00:17","Null r","Breast","00:17L",
"Sleep","2021-09-07 01:12","2021-09-07 04:18","03:06",,,,
"Feed","2021-09-07 00:30","2021-09-07 01:12","00:42","00:42R","Breast","Null l",
"Pump","2021-09-06 21:28","2021-09-06 21:38","00:10","65ml",,,
"Sleep","2021-09-06 20:58","2021-09-07 00:25","03:27",,,,
"Feed","2021-09-06 20:45",,,"Breast Milk","Bottle","1oz",
"Feed","2021-09-06 20:08","2021-09-06 20:30","00:22","Null r","Breast","00:22L",
"Feed","2021-09-06 18:43","2021-09-06 19:05","00:22","00:22R","Breast","Null l",
"Sleep","2021-09-06 18:16","2021-09-06 19:03","00:47",,,,
"Feed","2021-09-06 18:10","2021-09-06 18:25","00:14","00:14R","Breast","Null l",
"Feed","2021-09-06 16:59","2021-09-06 17:17","00:18","Null r","Breast","00:18L",
"Feed","2021-09-06 15:59","2021-09-06 16:19","00:19","00:19R","Breast","Null l",
"Sleep","2021-09-06 15:58","2021-09-06 16:22","00:23",,,,
"Feed","2021-09-06 15:54","2021-09-06 15:58","00:04","00:04R","Breast","Null l",
"Feed","2021-09-06 14:31","2021-09-06 14:46","00:15","Null r","Breast","00:15L",
"Feed","2021-09-06 14:00","2021-09-06 14:17","00:16","00:16R","Breast","Null l",
"Pump","2021-09-06 13:46","2021-09-06 13:56","00:10","90ml",,,
"Sleep","2021-09-06 11:42","2021-09-06 11:55","00:12",,,,
"Feed","2021-09-06 11:39","2021-09-06 11:49","00:10","Null r","Breast","00:10L",
"Sleep","2021-09-06 10:55","2021-09-06 11:38","00:43",,,,
"Feed","2021-09-06 10:47","2021-09-06 11:25","00:37","Null r","Breast","00:37L",
"Sleep","2021-09-06 09:53","2021-09-06 09:59","00:06",,,,
"Feed","2021-09-06 09:40","2021-09-06 09:59","00:19","00:19R","Breast","Null l",
"Sleep","2021-09-06 08:44","2021-09-06 09:35","00:50",,,,
"Feed","2021-09-06 08:38","2021-09-06 09:06","00:28","Null r","Breast","00:28L",
"Feed","2021-09-06 08:11","2021-09-06 08:19","00:07","00:07R","Breast","Null l",
"Feed","2021-09-06 07:41","2021-09-06 07:48","00:06","00:06R","Breast","Null l",
"Sleep","2021-09-06 05:22","2021-09-06 07:20","01:57",,,,
"Feed","2021-09-06 05:00","2021-09-06 05:22","00:22","Null r","Breast","00:22L",
"Sleep","2021-09-06 02:55","2021-09-06 04:54","01:58",,,,
"Feed","2021-09-06 02:35","2021-09-06 02:51","00:15","00:15R","Breast","Null l",
"Pump","2021-09-05 21:40","2021-09-05 22:01","00:21","115ml",,,
"Sleep","2021-09-05 21:09","2021-09-06 02:25","05:16",,,,
"Feed","2021-09-05 20:35","2021-09-05 20:57","00:21","00:21R","Breast","Null l",
"Feed","2021-09-05 19:47",,,"Breast Milk","Bottle","1oz",
"Feed","2021-09-05 19:33",,,"Breast Milk","Bottle","2oz",
"Feed","2021-09-05 19:21",,,"Breast Milk","Bottle","1oz",
"Feed","2021-09-05 19:11",,,"Breast Milk","Bottle","1oz",
"Sleep","2021-09-05 18:40","2021-09-05 19:00","00:20",,,,
"Feed","2021-09-05 18:39","2021-09-05 19:08","00:28","Null r","Breast","00:28L",
"Feed","2021-09-05 17:54","2021-09-05 18:05","00:10","Null r","Breast","00:10L",
"Feed","2021-09-05 17:02","2021-09-05 17:10","00:08","Null r","Breast","00:08L",
"Sleep","2021-09-05 16:46","2021-09-05 17:10","00:24",,,,
"Feed","2021-09-05 16:21","2021-09-05 16:48","00:27","00:07R","Breast","00:19L",
"Sleep","2021-09-05 15:20","2021-09-05 15:33","00:12",,,,
"Feed","2021-09-05 14:59","2021-09-05 15:33","00:34","00:16R","Breast","00:17L",
"Feed","2021-09-05 13:35","2021-09-05 13:53","00:17","00:12R","Breast","00:05L",
"Sleep","2021-09-05 12:28","2021-09-05 13:32","01:04",,,,
"Sleep","2021-09-05 11:35","2021-09-05 12:07","00:32",,,,
"Feed","2021-09-05 11:29","2021-09-05 11:59","00:30","Null r","Breast","00:30L",
"Feed","2021-09-05 10:34","2021-09-05 10:49","00:15","Null r","Breast","00:15L",
"Feed","2021-09-05 10:16","2021-09-05 10:31","00:14","00:14R","Breast","Null l",
"Sleep","2021-09-05 07:33","2021-09-05 10:05","02:32",,,,
"Feed","2021-09-05 06:57","2021-09-05 07:13","00:16","Null r","Breast","00:16L",
"Sleep","2021-09-05 04:42","2021-09-05 06:47","02:04",,,,
"Feed","2021-09-05 04:13","2021-09-05 04:27","00:13","00:13R","Breast","Null l",
"Pump","2021-09-04 21:54","2021-09-04 22:11","00:17","40ml",,,
"Sleep","2021-09-04 21:45","2021-09-05 04:05","06:20",,,,
"Feed","2021-09-04 21:30",,,"Breast Milk","Bottle","1.5oz",
"Feed","2021-09-04 20:57","2021-09-04 21:12","00:15","Null r","Breast","00:15L",
"Feed","2021-09-04 20:48",,,"Breast Milk","Bottle","1oz",
"Feed","2021-09-04 20:21","2021-09-04 20:45","00:23","00:04R","Breast","00:19L",
"Feed","2021-09-04 20:01","2021-09-04 20:05","00:04","00:04R","Breast","Null l",
"Sleep","2021-09-04 18:41","2021-09-04 19:04","00:23",,,,
"Feed","2021-09-04 18:31","2021-09-04 19:06","00:35","Null r","Breast","00:35L",
"Sleep","2021-09-04 17:35","2021-09-04 17:46","00:10",,,,
"Feed","2021-09-04 17:32","2021-09-04 17:48","00:16","00:16R","Breast","Null l",
"Feed","2021-09-04 16:37","2021-09-04 16:56","00:19","Null r","Breast","00:19L",
"Feed","2021-09-04 16:20","2021-09-04 16:36","00:16","00:16R","Breast","Null l",
"Sleep","2021-09-04 15:00","2021-09-04 15:38","00:38",,,,
"Feed","2021-09-04 14:44","2021-09-04 14:53","00:09","Null r","Breast","00:09L",
"Feed","2021-09-04 13:28","2021-09-04 13:53","00:24","00:24R","Breast","Null l",
"Sleep","2021-09-04 11:22","2021-09-04 13:01","01:39",,,,
"Feed","2021-09-04 11:09","2021-09-04 11:42","00:32","Null r","Breast","00:32L",
"Feed","2021-09-04 10:20","2021-09-04 10:28","00:07","00:07R","Breast","Null l",
"Feed","2021-09-04 09:17","2021-09-04 09:33","00:15","Null r","Breast","00:15L",
"Sleep","2021-09-04 06:15","2021-09-04 09:13","02:58",,,,
"Sleep","2021-09-04 04:40","2021-09-04 06:08","01:28",,,,
"Feed","2021-09-04 04:15","2021-09-04 04:40","00:25","00:25R","Breast","Null l",
"Sleep","2021-09-04 03:02","2021-09-04 04:07","01:05",,,,
"Feed","2021-09-04 02:41","2021-09-04 03:02","00:21","Null r","Breast","00:21L",
"Pump","2021-09-03 21:26","2021-09-03 21:43","00:17","88.722ml",,,
"Sleep","2021-09-03 20:54","2021-09-04 02:32","05:38",,,,
"Feed","2021-09-03 20:35",,,"Breast Milk","Bottle","0.75oz",
"Feed","2021-09-03 20:21","2021-09-03 20:27","00:05","Null r","Breast","00:05L",
"Feed","2021-09-03 19:57","2021-09-03 20:05","00:08","00:00R","Breast","00:07L",
"Feed","2021-09-03 19:45",,,"Breast Milk","Bottle","1oz",
"Feed","2021-09-03 19:22","2021-09-03 19:43","00:20","00:20R","Breast","Null l",
"Feed","2021-09-03 18:07","2021-09-03 18:16","00:08","Null r","Breast","00:08L",
"Sleep","2021-09-03 17:39","2021-09-03 18:04","00:25",,,,
"Feed","2021-09-03 17:31","2021-09-03 17:48","00:16","Null r","Breast","00:16L",
"Feed","2021-09-03 16:28","2021-09-03 16:45","00:17","00:12R","Breast","00:05L",
"Sleep","2021-09-03 15:10","2021-09-03 15:35","00:25",,,,
"Feed","2021-09-03 15:05","2021-09-03 15:36","00:30","Null r","Breast","00:30L",
"Feed","2021-09-03 13:50","2021-09-03 14:04","00:14","00:14R","Breast","Null l",
"Sleep","2021-09-03 12:40","2021-09-03 13:32","00:52",,,,
"Feed","2021-09-03 12:37","2021-09-03 12:56","00:19","Null r","Breast","00:19L",
"Feed","2021-09-03 11:15","2021-09-03 11:28","00:13","00:13R","Breast","Null l",
"Sleep","2021-09-03 09:14","2021-09-03 11:09","01:54",,,,
"Feed","2021-09-03 09:13","2021-09-03 09:38","00:25","Null r","Breast","00:25L",
"Feed","2021-09-03 08:05","2021-09-03 08:17","00:12","Null r","Breast","00:12L",
"Sleep","2021-09-03 05:42","2021-09-03 07:55","02:12",,,,
"Feed","2021-09-03 05:16","2021-09-03 05:42","00:25","00:25R","Breast","Null l",
"Sleep","2021-09-03 03:36","2021-09-03 05:10","01:34",,,,
"Feed","2021-09-03 02:55","2021-09-03 03:37","00:42","Null r","Breast","00:42L",
"Sleep","2021-09-03 01:43","2021-09-03 02:50","01:06",,,,
"Feed","2021-09-03 01:19","2021-09-03 01:43","00:23","Null r","Breast","00:23L",
"Sleep","2021-09-02 22:18","2021-09-03 01:11","02:53",,,,
"Feed","2021-09-02 21:51","2021-09-02 22:16","00:25","00:25R","Breast","Null l",
"Sleep","2021-09-02 20:15","2021-09-02 21:48","01:33",,,,
"Feed","2021-09-02 20:00","2021-09-02 20:20","00:20","Null r","Breast","00:20L",
"Feed","2021-09-02 19:42","2021-09-02 19:53","00:11","Null r","Breast","00:11L",
"Pump","2021-09-02 19:24","2021-09-02 19:34","00:10","0ml",,"99.99999999999999ml",
"Sleep","2021-09-02 17:19","2021-09-02 19:31","02:12",,,,
"Feed","2021-09-02 17:13","2021-09-02 18:18","01:04","Null r","Breast","01:04L",
"Sleep","2021-09-02 15:20","2021-09-02 15:40","00:19",,,,
"Feed","2021-09-02 15:10","2021-09-02 15:35","00:25","00:25R","Breast","Null l",
"Sleep","2021-09-02 13:12","2021-09-02 15:00","01:47",,,,
"Feed","2021-09-02 13:00","2021-09-02 13:35","00:35","Null r","Breast","00:35L",
"Feed","2021-09-02 11:36","2021-09-02 12:02","00:25","00:16R","Breast","00:08L",
"Sleep","2021-09-02 09:49","2021-09-02 11:30","01:41",,,,
"Feed","2021-09-02 08:45","2021-09-02 09:07","00:22","Null r","Breast","00:22L",
"Sleep","2021-09-02 05:24","2021-09-02 08:35","03:10",,,,
"Feed","2021-09-02 04:46","2021-09-02 05:11","00:24","00:24R","Breast","Null l",
